y,price,contract,local,wknown,tod,seasonal,gid,pid,_x1,_x2,_x3,__000000,__00000T,__00000F,__00000G,__00000E,__00000N,__00000I,__00000J,__00000K
0,0,0,0,0,1,0,77,7,23,24,31,306,1,0,1,,,,.7052212979446318,5
0,0,5,0,0,0,1,77,7,23,24,31,305,1,0,1,,,,.7052212979446318,5
0,9,1,0,1,0,0,77,7,23,24,31,307,1,0,1,,,,.7052212979446318,5
1,7,1,0,1,0,0,77,7,23,24,31,308,1,0,1,,1,,.7052212979446318,5
0,7,5,0,0,0,0,78,7,23,24,31,309,1,0,1,,,,.7052212979446318,5
0,0,0,0,1,0,1,78,7,23,24,31,311,1,0,1,,,,.7052212979446318,5
0,9,1,0,0,0,0,78,7,23,24,31,312,1,0,1,,,,.7052212979446318,5
1,0,1,0,1,1,0,78,7,23,24,31,310,1,0,1,,1,,.7052212979446318,5
0,9,5,0,0,0,0,79,7,23,24,31,313,1,0,1,,,,.7052212979446318,5
0,0,1,0,0,1,0,79,7,23,24,31,314,1,0,1,,,,.7052212979446318,5
0,0,0,1,0,0,1,79,7,23,24,31,316,1,0,1,,,,.7052212979446318,5
1,7,5,0,1,0,0,79,7,23,24,31,315,1,0,1,,1,,.7052212979446318,5
0,7,0,0,0,0,0,80,7,23,24,31,318,1,0,1,,,,.7052212979446318,5
0,9,5,0,0,0,0,80,7,23,24,31,317,1,0,1,,,,.7052212979446318,5
0,0,0,0,1,1,0,80,7,23,24,31,319,1,0,1,,,,.7052212979446318,5
1,0,1,0,1,0,1,80,7,23,24,31,320,1,0,1,,1,,.7052212979446318,5
0,7,5,0,0,0,0,81,7,23,24,31,323,1,0,1,,,,.7052212979446318,5
0,9,1,1,0,0,0,81,7,23,24,31,322,1,0,1,,,,.7052212979446318,5
0,0,0,0,1,0,1,81,7,23,24,31,321,1,0,1,,,,.7052212979446318,5
1,0,5,0,1,1,0,81,7,23,24,31,324,1,0,1,,1,,.7052212979446318,5
0,7,0,0,1,0,0,82,7,23,24,31,325,1,0,1,,,,.7052212979446318,5
0,9,1,1,0,0,0,82,7,23,24,31,327,1,0,1,,,,.7052212979446318,5
0,0,1,0,0,0,1,82,7,23,24,31,328,1,0,1,,,,.7052212979446318,5
1,0,5,0,1,1,0,82,7,23,24,31,326,1,0,1,,1,,.7052212979446318,5
0,7,0,0,0,0,0,83,7,23,24,31,331,1,0,1,,,,.7052212979446318,5
0,0,5,1,0,1,0,83,7,23,24,31,329,1,0,1,,,,.7052212979446318,5
0,0,0,0,1,0,1,83,7,23,24,31,332,1,0,1,,,,.7052212979446318,5
1,9,1,0,1,0,0,83,7,23,24,31,330,1,0,1,,1,,.7052212979446318,5
0,0,1,0,1,1,0,84,7,23,24,31,333,1,0,1,,,,.7052212979446318,5
0,7,0,1,0,0,0,84,7,23,24,31,335,1,0,1,,,,.7052212979446318,5
0,0,1,0,1,0,1,84,7,23,24,31,336,1,0,1,,,,.7052212979446318,5
1,9,5,0,1,0,0,84,7,23,24,31,334,1,0,1,1,1,.7052212979446318,.7052212979446318,5
0,9,0,0,0,0,0,85,8,21,29,13,337,1,0,1,,,,.2566213235641553,2
0,7,5,0,1,0,0,85,8,21,29,13,340,1,0,1,,,,.2566213235641553,2
0,0,1,1,0,1,0,85,8,21,29,13,339,1,0,1,,,,.2566213235641553,2
1,0,0,0,1,0,1,85,8,21,29,13,338,1,0,1,,1,,.2566213235641553,2
0,0,0,0,0,1,0,86,8,21,29,13,341,1,0,1,,,,.2566213235641553,2
0,0,0,1,0,0,1,86,8,21,29,13,343,1,0,1,,,,.2566213235641553,2
0,9,1,0,1,0,0,86,8,21,29,13,344,1,0,1,,,,.2566213235641553,2
1,7,5,0,0,0,0,86,8,21,29,13,342,1,0,1,,1,,.2566213235641553,2
0,0,1,0,0,1,0,87,8,21,29,13,345,1,0,1,,,,.2566213235641553,2
0,0,5,0,1,0,1,87,8,21,29,13,347,1,0,1,,,,.2566213235641553,2
0,7,0,0,0,0,0,87,8,21,29,13,348,1,0,1,,,,.2566213235641553,2
1,9,5,0,1,0,0,87,8,21,29,13,346,1,0,1,,1,,.2566213235641553,2
0,0,1,0,0,1,0,88,8,21,29,13,352,1,0,1,,,,.2566213235641553,2
0,0,1,0,1,0,1,88,8,21,29,13,351,1,0,1,,,,.2566213235641553,2
0,9,0,1,0,0,0,88,8,21,29,13,349,1,0,1,,,,.2566213235641553,2
1,7,5,0,0,0,0,88,8,21,29,13,350,1,0,1,,1,,.2566213235641553,2
0,0,0,1,0,1,0,89,8,21,29,13,353,1,0,1,,,,.2566213235641553,2
0,9,5,0,1,0,0,89,8,21,29,13,355,1,0,1,,,,.2566213235641553,2
0,0,5,0,1,0,1,89,8,21,29,13,356,1,0,1,,,,.2566213235641553,2
1,7,1,0,0,0,0,89,8,21,29,13,354,1,0,1,,1,,.2566213235641553,2
0,0,0,0,0,0,1,90,8,21,29,13,358,1,0,1,,,,.2566213235641553,2
0,0,0,1,0,1,0,90,8,21,29,13,360,1,0,1,,,,.2566213235641553,2
0,9,5,0,1,0,0,90,8,21,29,13,357,1,0,1,,,,.2566213235641553,2
1,7,1,0,0,0,0,90,8,21,29,13,359,1,0,1,,1,,.2566213235641553,2
0,0,0,0,1,1,0,91,8,21,29,13,362,1,0,1,,,,.2566213235641553,2
0,9,1,0,0,0,0,91,8,21,29,13,364,1,0,1,,,,.2566213235641553,2
0,0,5,0,1,0,1,91,8,21,29,13,363,1,0,1,,,,.2566213235641553,2
1,7,0,0,0,0,0,91,8,21,29,13,361,1,0,1,,1,,.2566213235641553,2
0,0,5,0,0,1,0,92,8,21,29,13,367,1,0,1,,,,.2566213235641553,2
0,9,0,0,1,0,0,92,8,21,29,13,368,1,0,1,,,,.2566213235641553,2
0,0,1,0,0,0,1,92,8,21,29,13,366,1,0,1,,,,.2566213235641553,2
1,7,5,1,0,0,0,92,8,21,29,13,365,1,0,1,,1,,.2566213235641553,2
0,0,0,0,1,0,1,93,8,21,29,13,369,1,0,1,,,,.2566213235641553,2
0,9,0,0,1,0,0,93,8,21,29,13,371,1,0,1,,,,.2566213235641553,2
0,0,1,0,0,1,0,93,8,21,29,13,370,1,0,1,,,,.2566213235641553,2
1,7,5,1,0,0,0,93,8,21,29,13,372,1,0,1,,1,,.2566213235641553,2
0,9,5,1,0,0,0,94,8,21,29,13,375,1,0,1,,,,.2566213235641553,2
0,0,1,0,0,1,0,94,8,21,29,13,374,1,0,1,,,,.2566213235641553,2
0,0,5,0,0,0,1,94,8,21,29,13,373,1,0,1,,,,.2566213235641553,2
1,7,0,0,1,0,0,94,8,21,29,13,376,1,0,1,,1,,.2566213235641553,2
0,0,5,1,0,0,1,95,8,21,29,13,379,1,0,1,,,,.2566213235641553,2
0,9,5,0,1,0,0,95,8,21,29,13,377,1,0,1,,,,.2566213235641553,2
0,0,0,0,1,1,0,95,8,21,29,13,378,1,0,1,,,,.2566213235641553,2
1,7,1,0,0,0,0,95,8,21,29,13,380,1,0,1,,1,,.2566213235641553,2
0,0,5,0,1,1,0,96,8,21,29,13,383,1,0,1,,,,.2566213235641553,2
0,0,0,0,0,0,1,96,8,21,29,13,384,1,0,1,,,,.2566213235641553,2
0,9,1,0,1,0,0,96,8,21,29,13,381,1,0,1,,,,.2566213235641553,2
1,7,0,1,0,0,0,96,8,21,29,13,382,1,0,1,1,1,.2566213235641553,.2566213235641553,2
0,7,5,0,0,0,0,97,9,37,34,19,388,1,0,1,,,,.4377083370217413,4
0,0,5,0,1,1,0,97,9,37,34,19,385,1,0,1,,,,.4377083370217413,4
0,9,0,1,0,0,0,97,9,37,34,19,386,1,0,1,,,,.4377083370217413,4
1,0,1,0,1,0,1,97,9,37,34,19,387,1,0,1,,1,,.4377083370217413,4
0,7,1,0,0,0,0,98,9,37,34,19,390,1,0,1,,,,.4377083370217413,4
0,0,0,0,0,1,0,98,9,37,34,19,391,1,0,1,,,,.4377083370217413,4
0,9,1,0,0,0,0,98,9,37,34,19,392,1,0,1,,,,.4377083370217413,4
1,0,5,1,0,0,1,98,9,37,34,19,389,1,0,1,,1,,.4377083370217413,4
0,0,1,0,0,1,0,99,9,37,34,19,393,1,0,1,,,,.4377083370217413,4
0,0,0,0,0,1,0,99,9,37,34,19,395,1,0,1,,,,.4377083370217413,4
0,0,1,0,0,0,1,99,9,37,34,19,396,1,0,1,,,,.4377083370217413,4
1,7,5,0,1,0,0,99,9,37,34,19,394,1,0,1,,1,,.4377083370217413,4
0,7,0,0,0,0,0,100,9,37,34,19,398,1,0,1,,,,.4377083370217413,4
0,0,1,0,1,0,1,100,9,37,34,19,399,1,0,1,,,,.4377083370217413,4
0,9,0,0,1,0,0,100,9,37,34,19,397,1,0,1,,,,.4377083370217413,4
1,0,5,1,0,1,0,100,9,37,34,19,400,1,0,1,,1,,.4377083370217413,4
0,9,0,0,0,0,0,101,9,37,34,19,404,1,0,1,,,,.4377083370217413,4
0,0,1,0,1,0,1,101,9,37,34,19,402,1,0,1,,,,.4377083370217413,4
0,0,0,0,0,1,0,101,9,37,34,19,403,1,0,1,,,,.4377083370217413,4
1,7,5,1,0,0,0,101,9,37,34,19,401,1,0,1,,1,,.4377083370217413,4
0,9,1,1,0,0,0,102,9,37,34,19,407,1,0,1,,,,.4377083370217413,4
0,0,5,0,1,1,0,102,9,37,34,19,405,1,0,1,,,,.4377083370217413,4
0,7,0,0,1,0,0,102,9,37,34,19,408,1,0,1,,,,.4377083370217413,4
1,0,5,0,0,0,1,102,9,37,34,19,406,1,0,1,,1,,.4377083370217413,4
0,0,1,0,0,0,1,103,9,37,34,19,409,1,0,1,,,,.4377083370217413,4
0,7,0,0,0,0,0,103,9,37,34,19,410,1,0,1,,,,.4377083370217413,4
0,9,0,1,0,0,0,103,9,37,34,19,411,1,0,1,,,,.4377083370217413,4
1,0,5,0,1,1,0,103,9,37,34,19,412,1,0,1,,1,,.4377083370217413,4
0,0,0,0,1,1,0,104,9,37,34,19,415,1,0,1,,,,.4377083370217413,4
0,7,1,0,1,0,0,104,9,37,34,19,414,1,0,1,,,,.4377083370217413,4
0,9,1,1,0,0,0,104,9,37,34,19,413,1,0,1,,,,.4377083370217413,4
1,0,5,0,0,0,1,104,9,37,34,19,416,1,0,1,,1,,.4377083370217413,4
0,7,0,1,0,0,0,105,9,37,34,19,418,1,0,1,,,,.4377083370217413,4
0,0,1,0,1,0,1,105,9,37,34,19,419,1,0,1,,,,.4377083370217413,4
0,9,0,0,0,0,0,105,9,37,34,19,420,1,0,1,,,,.4377083370217413,4
1,0,5,0,0,1,0,105,9,37,34,19,417,1,0,1,,1,,.4377083370217413,4
0,0,0,0,0,1,0,106,9,37,34,19,423,1,0,1,,,,.4377083370217413,4
0,9,1,0,0,0,0,106,9,37,34,19,424,1,0,1,,,,.4377083370217413,4
0,7,1,0,1,0,0,106,9,37,34,19,422,1,0,1,,,,.4377083370217413,4
1,0,5,1,0,0,1,106,9,37,34,19,421,1,0,1,,1,,.4377083370217413,4
0,9,0,0,1,0,0,107,9,37,34,19,426,1,0,1,,,,.4377083370217413,4
0,0,1,1,0,0,1,107,9,37,34,19,428,1,0,1,,,,.4377083370217413,4
0,0,5,0,0,1,0,107,9,37,34,19,427,1,0,1,,,,.4377083370217413,4
1,7,1,0,0,0,0,107,9,37,34,19,425,1,0,1,,1,,.4377083370217413,4
0,0,5,1,0,1,0,108,9,37,34,19,432,1,0,1,,,,.4377083370217413,4
0,9,0,0,1,0,0,108,9,37,34,19,429,1,0,1,,,,.4377083370217413,4
0,7,0,0,0,0,0,108,9,37,34,19,430,1,0,1,,,,.4377083370217413,4
1,0,1,0,1,0,1,108,9,37,34,19,431,1,0,1,1,1,.4377083370217413,.4377083370217413,4
0,0,0,1,0,0,1,109,10,20,30,21,433,1,0,1,,,,.4218131605417509,3
0,7,5,0,1,0,0,109,10,20,30,21,434,1,0,1,,,,.4218131605417509,3
0,0,1,0,0,1,0,109,10,20,30,21,435,1,0,1,,,,.4218131605417509,3
1,9,1,0,1,0,0,109,10,20,30,21,436,1,0,1,,1,,.4218131605417509,3
0,7,5,0,0,0,0,110,10,20,30,21,437,1,0,1,,,,.4218131605417509,3
0,0,0,0,1,0,1,110,10,20,30,21,439,1,0,1,,,,.4218131605417509,3
0,9,5,1,0,0,0,110,10,20,30,21,440,1,0,1,,,,.4218131605417509,3
1,0,1,0,1,1,0,110,10,20,30,21,438,1,0,1,,1,,.4218131605417509,3
0,7,5,0,1,0,0,111,10,20,30,21,443,1,0,1,,,,.4218131605417509,3
0,9,1,0,0,0,0,111,10,20,30,21,441,1,0,1,,,,.4218131605417509,3
0,0,1,0,0,1,0,111,10,20,30,21,442,1,0,1,,,,.4218131605417509,3
1,0,0,1,0,0,1,111,10,20,30,21,444,1,0,1,,1,,.4218131605417509,3
0,9,1,0,0,0,0,112,10,20,30,21,446,1,0,1,,,,.4218131605417509,3
0,0,0,0,1,1,0,112,10,20,30,21,447,1,0,1,,,,.4218131605417509,3
0,7,5,0,1,0,0,112,10,20,30,21,445,1,0,1,,,,.4218131605417509,3
1,0,1,1,0,0,1,112,10,20,30,21,448,1,0,1,,1,,.4218131605417509,3
0,0,5,0,1,1,0,113,10,20,30,21,452,1,0,1,,,,.4218131605417509,3
0,9,1,1,0,0,0,113,10,20,30,21,450,1,0,1,,,,.4218131605417509,3
0,7,5,0,1,0,0,113,10,20,30,21,449,1,0,1,,,,.4218131605417509,3
1,0,0,0,0,0,1,113,10,20,30,21,451,1,0,1,,1,,.4218131605417509,3
0,0,5,0,0,0,1,114,10,20,30,21,456,1,0,1,,,,.4218131605417509,3
0,9,5,0,1,0,0,114,10,20,30,21,454,1,0,1,,,,.4218131605417509,3
0,0,1,1,0,1,0,114,10,20,30,21,455,1,0,1,,,,.4218131605417509,3
1,7,0,0,1,0,0,114,10,20,30,21,453,1,0,1,,1,,.4218131605417509,3
0,9,5,0,0,0,0,115,10,20,30,21,457,1,0,1,,,,.4218131605417509,3
0,0,0,0,1,1,0,115,10,20,30,21,459,1,0,1,,,,.4218131605417509,3
0,7,1,0,1,0,0,115,10,20,30,21,458,1,0,1,,,,.4218131605417509,3
1,0,0,1,0,0,1,115,10,20,30,21,460,1,0,1,,1,,.4218131605417509,3
0,9,1,0,0,0,0,116,10,20,30,21,462,1,0,1,,,,.4218131605417509,3
0,7,0,1,0,0,0,116,10,20,30,21,463,1,0,1,,,,.4218131605417509,3
0,0,5,0,1,1,0,116,10,20,30,21,464,1,0,1,,,,.4218131605417509,3
1,0,1,0,1,0,1,116,10,20,30,21,461,1,0,1,,1,,.4218131605417509,3
0,0,0,1,0,1,0,117,10,20,30,21,465,1,0,1,,,,.4218131605417509,3
0,9,1,0,1,0,0,117,10,20,30,21,466,1,0,1,,,,.4218131605417509,3
0,7,5,0,1,0,0,117,10,20,30,21,468,1,0,1,,,,.4218131605417509,3
1,0,0,0,0,0,1,117,10,20,30,21,467,1,0,1,,1,,.4218131605417509,3
0,9,0,0,0,0,0,118,10,20,30,21,470,1,0,1,,,,.4218131605417509,3
0,7,5,0,1,0,0,118,10,20,30,21,472,1,0,1,,,,.4218131605417509,3
0,0,1,1,0,1,0,118,10,20,30,21,471,1,0,1,,,,.4218131605417509,3
1,0,0,0,0,0,1,118,10,20,30,21,469,1,0,1,,1,,.4218131605417509,3
0,0,5,0,1,0,1,119,10,20,30,21,473,1,0,1,,,,.4218131605417509,3
0,7,5,1,0,0,0,119,10,20,30,21,476,1,0,1,,,,.4218131605417509,3
0,0,1,0,0,1,0,119,10,20,30,21,475,1,0,1,,,,.4218131605417509,3
1,9,0,0,0,0,0,119,10,20,30,21,474,1,0,1,,1,,.4218131605417509,3
0,0,1,1,0,0,1,120,10,20,30,21,479,1,0,1,,,,.4218131605417509,3
0,9,0,0,1,0,0,120,10,20,30,21,477,1,0,1,,,,.4218131605417509,3
0,0,5,0,0,1,0,120,10,20,30,21,480,1,0,1,,,,.4218131605417509,3
1,7,1,0,0,0,0,120,10,20,30,21,478,1,0,1,1,1,.4218131605417509,.4218131605417509,3
0,0,0,0,1,0,1,121,11,32,28,20,482,1,0,1,,,,.9172745905606535,7
0,0,1,1,0,1,0,121,11,32,28,20,483,1,0,1,,,,.9172745905606535,7
0,7,5,0,1,0,0,121,11,32,28,20,484,1,0,1,,,,.9172745905606535,7
1,9,0,0,0,0,0,121,11,32,28,20,481,1,0,1,,1,,.9172745905606535,7
0,0,0,0,0,1,0,122,11,32,28,20,485,1,0,1,,,,.9172745905606535,7
0,0,0,1,0,0,1,122,11,32,28,20,487,1,0,1,,,,.9172745905606535,7
0,7,5,0,0,0,0,122,11,32,28,20,486,1,0,1,,,,.9172745905606535,7
1,9,1,0,1,0,0,122,11,32,28,20,488,1,0,1,,1,,.9172745905606535,7
0,0,5,0,1,0,1,123,11,32,28,20,491,1,0,1,,,,.9172745905606535,7
0,9,5,0,1,0,0,123,11,32,28,20,490,1,0,1,,,,.9172745905606535,7
0,0,1,0,0,1,0,123,11,32,28,20,489,1,0,1,,,,.9172745905606535,7
1,7,0,0,0,0,0,123,11,32,28,20,492,1,0,1,,1,,.9172745905606535,7
0,0,1,0,1,0,1,124,11,32,28,20,495,1,0,1,,,,.9172745905606535,7
0,0,1,0,0,1,0,124,11,32,28,20,496,1,0,1,,,,.9172745905606535,7
0,7,5,0,0,0,0,124,11,32,28,20,494,1,0,1,,,,.9172745905606535,7
1,9,0,1,0,0,0,124,11,32,28,20,493,1,0,1,,1,,.9172745905606535,7
0,0,5,0,1,0,1,125,11,32,28,20,500,1,0,1,,,,.9172745905606535,7
0,7,1,0,0,0,0,125,11,32,28,20,498,1,0,1,,,,.9172745905606535,7
0,9,5,0,1,0,0,125,11,32,28,20,499,1,0,1,,,,.9172745905606535,7
1,0,0,1,0,1,0,125,11,32,28,20,497,1,0,1,,1,,.9172745905606535,7
0,7,1,0,0,0,0,126,11,32,28,20,503,1,0,1,,,,.9172745905606535,7
0,0,0,0,0,0,1,126,11,32,28,20,502,1,0,1,,,,.9172745905606535,7
0,9,5,0,1,0,0,126,11,32,28,20,501,1,0,1,,,,.9172745905606535,7
1,0,0,1,0,1,0,126,11,32,28,20,504,1,0,1,,1,,.9172745905606535,7
0,7,0,0,0,0,0,127,11,32,28,20,505,1,0,1,,,,.9172745905606535,7
0,0,5,0,1,0,1,127,11,32,28,20,507,1,0,1,,,,.9172745905606535,7
0,9,1,0,0,0,0,127,11,32,28,20,508,1,0,1,,,,.9172745905606535,7
1,0,0,0,1,1,0,127,11,32,28,20,506,1,0,1,,1,,.9172745905606535,7
0,0,1,0,0,0,1,128,11,32,28,20,510,1,0,1,,,,.9172745905606535,7
0,7,5,1,0,0,0,128,11,32,28,20,509,1,0,1,,,,.9172745905606535,7
0,0,5,0,0,1,0,128,11,32,28,20,511,1,0,1,,,,.9172745905606535,7
1,9,0,0,1,0,0,128,11,32,28,20,512,1,0,1,,1,,.9172745905606535,7
0,7,5,1,0,0,0,129,11,32,28,20,516,1,0,1,,,,.9172745905606535,7
0,0,1,0,0,1,0,129,11,32,28,20,514,1,0,1,,,,.9172745905606535,7
0,0,0,0,1,0,1,129,11,32,28,20,513,1,0,1,,,,.9172745905606535,7
1,9,0,0,1,0,0,129,11,32,28,20,515,1,0,1,,1,,.9172745905606535,7
0,9,5,1,0,0,0,130,11,32,28,20,519,1,0,1,,,,.9172745905606535,7
0,0,5,0,0,0,1,130,11,32,28,20,517,1,0,1,,,,.9172745905606535,7
0,0,1,0,0,1,0,130,11,32,28,20,518,1,0,1,,,,.9172745905606535,7
1,7,0,0,1,0,0,130,11,32,28,20,520,1,0,1,,1,,.9172745905606535,7
0,7,1,0,0,0,0,131,11,32,28,20,524,1,0,1,,,,.9172745905606535,7
0,0,5,1,0,0,1,131,11,32,28,20,523,1,0,1,,,,.9172745905606535,7
0,9,5,0,1,0,0,131,11,32,28,20,521,1,0,1,,,,.9172745905606535,7
1,0,0,0,1,1,0,131,11,32,28,20,522,1,0,1,,1,,.9172745905606535,7
0,0,5,0,1,1,0,132,11,32,28,20,527,1,0,1,,,,.9172745905606535,7
0,0,0,0,0,0,1,132,11,32,28,20,528,1,0,1,,,,.9172745905606535,7
0,9,1,0,1,0,0,132,11,32,28,20,525,1,0,1,,,,.9172745905606535,7
1,7,0,1,0,0,0,132,11,32,28,20,526,1,0,1,1,1,.9172745905606535,.9172745905606535,7
0,9,0,0,0,0,0,133,12,25,24,14,532,1,0,1,,,,.4810746341816595,4
0,0,0,0,0,1,0,133,12,25,24,14,531,1,0,1,,,,.4810746341816595,4
0,0,1,0,1,0,1,133,12,25,24,14,530,1,0,1,,,,.4810746341816595,4
1,7,5,1,0,0,0,133,12,25,24,14,529,1,0,1,,1,,.4810746341816595,4
0,9,1,1,0,0,0,134,12,25,24,14,535,1,0,1,,,,.4810746341816595,4
0,0,5,0,0,0,1,134,12,25,24,14,534,1,0,1,,,,.4810746341816595,4
0,0,5,0,1,1,0,134,12,25,24,14,533,1,0,1,,,,.4810746341816595,4
1,7,0,0,1,0,0,134,12,25,24,14,536,1,0,1,,1,,.4810746341816595,4
0,7,0,0,0,0,0,135,12,25,24,14,538,1,0,1,,,,.4810746341816595,4
0,0,1,0,0,0,1,135,12,25,24,14,537,1,0,1,,,,.4810746341816595,4
0,9,0,1,0,0,0,135,12,25,24,14,539,1,0,1,,,,.4810746341816595,4
1,0,5,0,1,1,0,135,12,25,24,14,540,1,0,1,,1,,.4810746341816595,4
0,0,0,0,1,1,0,136,12,25,24,14,543,1,0,1,,,,.4810746341816595,4
0,0,5,0,0,0,1,136,12,25,24,14,544,1,0,1,,,,.4810746341816595,4
0,9,1,1,0,0,0,136,12,25,24,14,541,1,0,1,,,,.4810746341816595,4
1,7,1,0,1,0,0,136,12,25,24,14,542,1,0,1,,1,,.4810746341816595,4
0,0,5,0,0,1,0,137,12,25,24,14,545,1,0,1,,,,.4810746341816595,4
0,7,0,1,0,0,0,137,12,25,24,14,546,1,0,1,,,,.4810746341816595,4
0,9,0,0,0,0,0,137,12,25,24,14,548,1,0,1,,,,.4810746341816595,4
1,0,1,0,1,0,1,137,12,25,24,14,547,1,0,1,,1,,.4810746341816595,4
0,0,0,0,0,1,0,138,12,25,24,14,551,1,0,1,,,,.4810746341816595,4
0,9,1,0,0,0,0,138,12,25,24,14,552,1,0,1,,,,.4810746341816595,4
0,0,5,1,0,0,1,138,12,25,24,14,549,1,0,1,,,,.4810746341816595,4
1,7,1,0,1,0,0,138,12,25,24,14,550,1,0,1,,1,,.4810746341816595,4
0,0,1,1,0,0,1,139,12,25,24,14,556,1,0,1,,,,.4810746341816595,4
0,7,1,0,0,0,0,139,12,25,24,14,553,1,0,1,,,,.4810746341816595,4
0,0,5,0,0,1,0,139,12,25,24,14,555,1,0,1,,,,.4810746341816595,4
1,9,0,0,1,0,0,139,12,25,24,14,554,1,0,1,,1,,.4810746341816595,4
0,9,0,0,1,0,0,140,12,25,24,14,557,1,0,1,,,,.4810746341816595,4
0,7,0,0,0,0,0,140,12,25,24,14,558,1,0,1,,,,.4810746341816595,4
0,0,5,1,0,1,0,140,12,25,24,14,560,1,0,1,,,,.4810746341816595,4
1,0,1,0,1,0,1,140,12,25,24,14,559,1,0,1,,1,,.4810746341816595,4
0,0,1,0,0,1,0,141,12,25,24,14,562,1,0,1,,,,.4810746341816595,4
0,0,0,1,0,0,1,141,12,25,24,14,561,1,0,1,,,,.4810746341816595,4
0,9,1,0,0,0,0,141,12,25,24,14,563,1,0,1,,,,.4810746341816595,4
1,9,5,0,1,0,0,141,12,25,24,14,564,1,0,1,,1,,.4810746341816595,4
0,7,5,0,0,0,0,142,12,25,24,14,566,1,0,1,,,,.4810746341816595,4
0,9,0,0,1,0,0,142,12,25,24,14,565,1,0,1,,,,.4810746341816595,4
0,0,0,0,0,1,0,142,12,25,24,14,568,1,0,1,,,,.4810746341816595,4
1,0,1,1,0,0,1,142,12,25,24,14,567,1,0,1,,1,,.4810746341816595,4
0,0,1,0,1,0,1,143,12,25,24,14,569,1,0,1,,,,.4810746341816595,4
0,0,0,0,0,1,0,143,12,25,24,14,571,1,0,1,,,,.4810746341816595,4
0,7,5,1,0,0,0,143,12,25,24,14,572,1,0,1,,,,.4810746341816595,4
1,9,0,0,1,0,0,143,12,25,24,14,570,1,0,1,,1,,.4810746341816595,4
0,0,0,0,0,1,0,144,12,25,24,14,576,1,0,1,,,,.4810746341816595,4
0,9,0,0,1,0,0,144,12,25,24,14,574,1,0,1,,,,.4810746341816595,4
0,7,1,0,0,0,0,144,12,25,24,14,575,1,0,1,,,,.4810746341816595,4
1,0,5,0,1,0,1,144,12,25,24,14,573,1,0,1,1,1,.4810746341816595,.4810746341816595,4
0,9,0,1,0,0,0,145,13,8,28,31,578,1,0,1,,,,.9081315749473325,7
0,0,1,0,1,0,1,145,13,8,28,31,579,1,0,1,,,,.9081315749473325,7
0,7,5,0,0,0,0,145,13,8,28,31,580,1,0,1,,,,.9081315749473325,7
1,0,5,0,1,1,0,145,13,8,28,31,577,1,0,1,,1,,.9081315749473325,7
0,7,1,0,0,0,0,146,13,8,28,31,582,1,0,1,,,,.9081315749473325,7
0,0,0,0,0,1,0,146,13,8,28,31,583,1,0,1,,,,.9081315749473325,7
0,9,1,0,0,0,0,146,13,8,28,31,584,1,0,1,,,,.9081315749473325,7
1,0,5,1,0,0,1,146,13,8,28,31,581,1,0,1,,1,,.9081315749473325,7
0,0,1,0,0,0,1,147,13,8,28,31,588,1,0,1,,,,.9081315749473325,7
0,0,1,0,0,1,0,147,13,8,28,31,585,1,0,1,,,,.9081315749473325,7
0,0,0,0,0,1,0,147,13,8,28,31,587,1,0,1,,,,.9081315749473325,7
1,7,5,0,1,0,0,147,13,8,28,31,586,1,0,1,,1,,.9081315749473325,7
0,0,5,1,0,1,0,148,13,8,28,31,592,1,0,1,,,,.9081315749473325,7
0,9,0,0,1,0,0,148,13,8,28,31,589,1,0,1,,,,.9081315749473325,7
0,7,0,0,0,0,0,148,13,8,28,31,590,1,0,1,,,,.9081315749473325,7
1,0,1,0,1,0,1,148,13,8,28,31,591,1,0,1,,1,,.9081315749473325,7
0,0,1,0,1,0,1,149,13,8,28,31,594,1,0,1,,,,.9081315749473325,7
0,0,0,0,0,1,0,149,13,8,28,31,595,1,0,1,,,,.9081315749473325,7
0,9,0,0,0,0,0,149,13,8,28,31,596,1,0,1,,,,.9081315749473325,7
1,7,5,1,0,0,0,149,13,8,28,31,593,1,0,1,,1,,.9081315749473325,7
0,0,5,0,1,1,0,150,13,8,28,31,597,1,0,1,,,,.9081315749473325,7
0,9,1,1,0,0,0,150,13,8,28,31,599,1,0,1,,,,.9081315749473325,7
0,0,5,0,0,0,1,150,13,8,28,31,598,1,0,1,,,,.9081315749473325,7
1,7,0,0,1,0,0,150,13,8,28,31,600,1,0,1,,1,,.9081315749473325,7
0,0,5,0,0,0,1,151,13,8,28,31,604,1,0,1,,,,.9081315749473325,7
0,9,1,1,0,0,0,151,13,8,28,31,601,1,0,1,,,,.9081315749473325,7
0,0,0,0,1,1,0,151,13,8,28,31,603,1,0,1,,,,.9081315749473325,7
1,7,1,0,1,0,0,151,13,8,28,31,602,1,0,1,,1,,.9081315749473325,7
0,9,0,0,0,0,0,152,13,8,28,31,608,1,0,1,,,,.9081315749473325,7
0,0,5,0,0,1,0,152,13,8,28,31,605,1,0,1,,,,.9081315749473325,7
0,0,1,0,1,0,1,152,13,8,28,31,607,1,0,1,,,,.9081315749473325,7
1,7,0,1,0,0,0,152,13,8,28,31,606,1,0,1,,1,,.9081315749473325,7
0,0,5,1,0,0,1,153,13,8,28,31,609,1,0,1,,,,.9081315749473325,7
0,0,0,0,0,1,0,153,13,8,28,31,611,1,0,1,,,,.9081315749473325,7
