choice,pf,cl,loc,wk,tod,seas,chid,id,x1,samplesplit
1,9,5,0,1,0,0,633,54,103,7
0,0,5,0,1,0,1,633,54,103,7
0,9,5,0,1,0,0,634,54,103,7
0,0,0,0,0,0,1,634,54,103,7
0,7,1,0,0,0,0,634,54,103,7
1,0,0,1,0,1,0,634,54,103,7
1,7,0,0,0,0,0,635,54,103,7
0,0,0,0,1,1,0,635,54,103,7
0,0,5,0,1,0,1,635,54,103,7
0,9,1,0,0,0,0,635,54,103,7
1,7,5,1,0,0,0,636,54,103,7
0,0,1,0,0,0,1,636,54,103,7
0,0,5,0,0,1,0,636,54,103,7
0,9,0,0,1,0,0,636,54,103,7
0,0,0,0,1,0,1,637,54,103,7
0,0,1,0,0,1,0,637,54,103,7
0,9,0,0,1,0,0,637,54,103,7
1,7,5,1,0,0,0,637,54,103,7
0,0,5,0,0,0,1,638,54,103,7
0,0,1,0,0,1,0,638,54,103,7
0,9,5,1,0,0,0,638,54,103,7
1,7,0,0,1,0,0,638,54,103,7
1,9,5,0,1,0,0,639,54,103,7
0,0,0,0,1,1,0,639,54,103,7
0,0,5,1,0,0,1,639,54,103,7
0,7,1,0,0,0,0,639,54,103,7
0,9,1,0,1,0,0,640,54,103,7
1,7,0,1,0,0,0,640,54,103,7
0,0,5,0,1,1,0,640,54,103,7
0,0,0,0,0,0,1,640,54,103,7
1,0,0,0,0,1,0,641,54,103,7
0,9,1,0,0,0,0,641,54,103,7
0,0,5,0,0,0,1,641,54,103,7
0,0,5,0,1,0,1,641,54,103,7
1,9,5,0,1,0,0,642,54,103,7
0,0,5,0,0,0,1,642,54,103,7
0,7,1,0,0,0,0,642,54,103,7
0,0,0,0,0,1,0,642,54,103,7
0,7,1,0,0,0,0,643,54,103,7
0,0,0,0,0,1,0,643,54,103,7
0,0,5,1,0,0,1,643,54,103,7
1,9,5,0,1,0,0,643,54,103,7
0,0,0,0,0,1,0,644,54,103,7
0,0,1,0,1,0,1,644,54,103,7
1,7,5,0,0,0,0,644,54,103,7
0,9,0,0,0,0,0,644,54,103,7
0,7,5,0,1,0,0,645,55,105,7
0,9,1,1,0,0,0,645,55,105,7
1,0,0,0,0,0,1,645,55,105,7
0,0,5,0,1,1,0,645,55,105,7
1,7,0,0,1,0,0,646,55,105,7
0,9,5,0,1,0,0,646,55,105,7
0,0,1,1,0,1,0,646,55,105,7
0,0,5,0,0,0,1,646,55,105,7
0,9,5,0,0,0,0,647,55,105,7
1,7,1,0,1,0,0,647,55,105,7
0,0,0,0,1,1,0,647,55,105,7
0,0,0,1,0,0,1,647,55,105,7
0,0,1,0,1,0,1,648,55,105,7
0,9,1,0,0,0,0,648,55,105,7
1,7,0,1,0,0,0,648,55,105,7
0,0,5,0,1,1,0,648,55,105,7
0,0,0,1,0,1,0,649,55,105,7
0,9,1,0,1,0,0,649,55,105,7
1,0,0,0,0,0,1,649,55,105,7
0,7,5,0,1,0,0,649,55,105,7
1,0,0,0,0,0,1,650,55,105,7
0,9,0,0,0,0,0,650,55,105,7
0,0,1,1,0,1,0,650,55,105,7
0,7,5,0,1,0,0,650,55,105,7
0,0,5,0,1,0,1,651,55,105,7
1,9,0,0,0,0,0,651,55,105,7
0,0,1,0,0,1,0,651,55,105,7
0,7,5,1,0,0,0,651,55,105,7
0,9,0,0,1,0,0,652,55,105,7
0,7,1,0,0,0,0,652,55,105,7
1,0,1,1,0,0,1,652,55,105,7
0,0,5,0,0,1,0,652,55,105,7
0,0,5,0,1,0,1,653,55,105,7
1,0,5,0,0,1,0,653,55,105,7
0,9,0,0,1,0,0,653,55,105,7
0,7,1,0,0,0,0,653,55,105,7
0,0,1,0,1,0,1,654,55,105,7
0,0,5,1,0,1,0,654,55,105,7
1,7,0,0,0,0,0,654,55,105,7
0,9,0,0,1,0,0,654,55,105,7
0,9,5,0,1,0,0,655,55,105,7
0,0,0,0,1,1,0,655,55,105,7
0,0,5,1,0,0,1,655,55,105,7
1,7,1,0,0,0,0,655,55,105,7
0,0,1,0,1,1,0,656,55,105,7
0,7,5,0,0,0,0,656,55,105,7
0,9,5,1,0,0,0,656,55,105,7
1,0,0,0,1,0,1,656,55,105,7
0,9,5,0,0,0,0,657,56,107,7
1,0,0,0,1,0,1,657,56,107,7
0,0,1,1,0,1,0,657,56,107,7
0,7,5,0,1,0,0,657,56,107,7
0,0,0,0,1,0,1,658,56,107,7
0,0,5,0,0,1,0,658,56,107,7
0,9,5,0,0,0,0,658,56,107,7
1,7,1,0,1,0,0,658,56,107,7
1,0,1,0,1,1,0,659,56,107,7
0,9,5,1,0,0,0,659,56,107,7
0,0,5,0,1,0,1,659,56,107,7
0,7,0,0,0,0,0,659,56,107,7
0,9,0,0,1,0,0,660,56,107,7
1,0,1,0,0,0,1,660,56,107,7
0,0,1,0,1,1,0,660,56,107,7
0,7,5,0,0,0,0,660,56,107,7
0,0,5,0,0,0,1,661,56,107,7
1,0,0,0,0,1,0,661,56,107,7
0,9,1,0,1,0,0,661,56,107,7
0,7,1,0,1,0,0,661,56,107,7
0,7,5,0,0,0,0,662,56,107,7
0,0,1,0,1,1,0,662,56,107,7
1,0,0,0,1,0,1,662,56,107,7
0,9,1,0,0,0,0,662,56,107,7
0,9,5,0,0,0,0,663,56,107,7
0,0,1,0,0,1,0,663,56,107,7
1,7,5,0,1,0,0,663,56,107,7
0,0,0,1,0,0,1,663,56,107,7
0,9,5,0,0,0,0,664,56,107,7
0,7,0,0,0,0,0,664,56,107,7
1,0,0,0,1,1,0,664,56,107,7
0,0,1,0,1,0,1,664,56,107,7
0,0,0,0,1,0,1,665,56,107,7
0,9,1,1,0,0,0,665,56,107,7
0,7,5,0,0,0,0,665,56,107,7
1,0,5,0,1,1,0,665,56,107,7
0,7,0,0,1,0,0,666,56,107,7
1,0,5,0,1,1,0,666,56,107,7
0,9,1,1,0,0,0,666,56,107,7
0,0,1,0,0,0,1,666,56,107,7
0,0,5,1,0,1,0,667,56,107,7
1,9,1,0,1,0,0,667,56,107,7
0,7,0,0,0,0,0,667,56,107,7
0,0,0,0,1,0,1,667,56,107,7
0,0,1,0,1,1,0,668,56,107,7
0,9,5,0,1,0,0,668,56,107,7
0,7,0,1,0,0,0,668,56,107,7
1,0,1,0,1,0,1,668,56,107,7
0,0,0,1,0,0,1,669,57,109,4
0,7,5,0,1,0,0,669,57,109,4
1,0,1,0,0,1,0,669,57,109,4
0,9,1,0,1,0,0,669,57,109,4
0,7,5,0,0,0,0,670,57,109,4
0,0,1,0,1,1,0,670,57,109,4
1,0,0,0,1,0,1,670,57,109,4
0,9,5,1,0,0,0,670,57,109,4
0,9,1,0,0,0,0,671,57,109,4
1,0,1,0,0,1,0,671,57,109,4
0,7,5,0,1,0,0,671,57,109,4
0,0,0,1,0,0,1,671,57,109,4
0,7,5,0,1,0,0,672,57,109,4
0,9,1,0,0,0,0,672,57,109,4
1,0,0,0,1,1,0,672,57,109,4
0,0,1,1,0,0,1,672,57,109,4
0,7,5,0,1,0,0,673,57,109,4
1,9,1,1,0,0,0,673,57,109,4
0,0,0,0,0,0,1,673,57,109,4
0,0,5,0,1,1,0,673,57,109,4
1,7,0,0,1,0,0,674,57,109,4
0,9,5,0,1,0,0,674,57,109,4
0,0,1,1,0,1,0,674,57,109,4
0,0,5,0,0,0,1,674,57,109,4
0,9,5,0,0,0,0,675,57,109,4
1,7,1,0,1,0,0,675,57,109,4
0,0,0,0,1,1,0,675,57,109,4
0,0,0,1,0,0,1,675,57,109,4
0,0,1,0,1,0,1,676,57,109,4
0,9,1,0,0,0,0,676,57,109,4
1,7,0,1,0,0,0,676,57,109,4
0,0,5,0,1,1,0,676,57,109,4
0,0,0,1,0,1,0,677,57,109,4
1,9,1,0,1,0,0,677,57,109,4
0,0,0,0,0,0,1,677,57,109,4
0,7,5,0,1,0,0,677,57,109,4
0,0,0,0,0,0,1,678,57,109,4
1,9,0,0,0,0,0,678,57,109,4
0,0,1,1,0,1,0,678,57,109,4
0,7,5,0,1,0,0,678,57,109,4
0,0,5,0,1,0,1,679,57,109,4
1,9,0,0,0,0,0,679,57,109,4
0,0,1,0,0,1,0,679,57,109,4
0,7,5,1,0,0,0,679,57,109,4
0,9,0,0,1,0,0,680,57,109,4
1,7,1,0,0,0,0,680,57,109,4
0,0,1,1,0,0,1,680,57,109,4
0,0,5,0,0,1,0,680,57,109,4
0,7,5,1,0,0,0,681,58,111,5
0,0,1,0,1,0,1,681,58,111,5
1,0,0,0,0,1,0,681,58,111,5
0,9,0,0,0,0,0,681,58,111,5
0,0,5,0,1,1,0,682,58,111,5
0,0,5,0,0,0,1,682,58,111,5
0,9,1,1,0,0,0,682,58,111,5
1,7,0,0,1,0,0,682,58,111,5
0,0,1,0,0,0,1,683,58,111,5
0,7,0,0,0,0,0,683,58,111,5
0,9,0,1,0,0,0,683,58,111,5
1,0,5,0,1,1,0,683,58,111,5
0,9,1,1,0,0,0,684,58,111,5
0,7,1,0,1,0,0,684,58,111,5
1,0,0,0,1,1,0,684,58,111,5
0,0,5,0,0,0,1,684,58,111,5
0,0,5,0,0,1,0,685,58,111,5
1,7,0,1,0,0,0,685,58,111,5
0,0,1,0,1,0,1,685,58,111,5
0,9,0,0,0,0,0,685,58,111,5
0,0,5,1,0,0,1,686,58,111,5
0,7,1,0,1,0,0,686,58,111,5
1,0,0,0,0,1,0,686,58,111,5
0,9,1,0,0,0,0,686,58,111,5
0,7,1,0,0,0,0,687,58,111,5
1,9,0,0,1,0,0,687,58,111,5
0,0,5,0,0,1,0,687,58,111,5
0,0,1,1,0,0,1,687,58,111,5
0,9,0,0,1,0,0,688,58,111,5
1,7,0,0,0,0,0,688,58,111,5
0,0,1,0,1,0,1,688,58,111,5
0,0,5,1,0,1,0,688,58,111,5
1,0,0,1,0,0,1,689,58,111,5
0,0,1,0,0,1,0,689,58,111,5
0,9,1,0,0,0,0,689,58,111,5
0,9,5,0,1,0,0,689,58,111,5
0,9,0,0,1,0,0,690,58,111,5
0,7,5,0,0,0,0,690,58,111,5
0,0,1,1,0,0,1,690,58,111,5
1,0,0,0,0,1,0,690,58,111,5
0,0,1,0,1,0,1,691,58,111,5
0,9,0,0,1,0,0,691,58,111,5
1,0,0,0,0,1,0,691,58,111,5
0,7,5,1,0,0,0,691,58,111,5
0,0,5,0,1,0,1,692,58,111,5
0,9,0,0,1,0,0,692,58,111,5
0,7,1,0,0,0,0,692,58,111,5
1,0,0,0,0,1,0,692,58,111,5
0,7,5,0,1,0,0,693,59,113,7
1,9,1,1,0,0,0,693,59,113,7
0,0,0,0,0,0,1,693,59,113,7
0,0,5,0,1,1,0,693,59,113,7
1,7,0,0,1,0,0,694,59,113,7
0,9,5,0,1,0,0,694,59,113,7
0,0,1,1,0,1,0,694,59,113,7
0,0,5,0,0,0,1,694,59,113,7
0,9,5,0,0,0,0,695,59,113,7
1,7,1,0,1,0,0,695,59,113,7
0,0,0,0,1,1,0,695,59,113,7
0,0,0,1,0,0,1,695,59,113,7
0,0,1,0,1,0,1,696,59,113,7
0,9,1,0,0,0,0,696,59,113,7
1,7,0,1,0,0,0,696,59,113,7
0,0,5,0,1,1,0,696,59,113,7
0,0,0,1,0,1,0,697,59,113,7
0,9,1,0,1,0,0,697,59,113,7
0,0,0,0,0,0,1,697,59,113,7
1,7,5,0,1,0,0,697,59,113,7
0,0,0,0,0,0,1,698,59,113,7
0,9,0,0,0,0,0,698,59,113,7
0,0,1,1,0,1,0,698,59,113,7
1,7,5,0,1,0,0,698,59,113,7
0,0,5,0,1,0,1,699,59,113,7
0,9,0,0,0,0,0,699,59,113,7
0,0,1,0,0,1,0,699,59,113,7
1,7,5,1,0,0,0,699,59,113,7
1,9,0,0,1,0,0,700,59,113,7
0,7,1,0,0,0,0,700,59,113,7
0,0,1,1,0,0,1,700,59,113,7
0,0,5,0,0,1,0,700,59,113,7
0,0,5,0,1,0,1,701,59,113,7
0,0,5,0,0,1,0,701,59,113,7
1,9,0,0,1,0,0,701,59,113,7
0,7,1,0,0,0,0,701,59,113,7
0,0,1,0,1,0,1,702,59,113,7
0,0,5,1,0,1,0,702,59,113,7
0,7,0,0,0,0,0,702,59,113,7
1,9,0,0,1,0,0,702,59,113,7
1,9,5,0,1,0,0,703,59,113,7
0,0,0,0,1,1,0,703,59,113,7
0,0,5,1,0,0,1,703,59,113,7
0,7,1,0,0,0,0,703,59,113,7
0,0,1,0,1,1,0,704,59,113,7
0,7,5,0,0,0,0,704,59,113,7
1,9,5,1,0,0,0,704,59,113,7
0,0,0,0,1,0,1,704,59,113,7
0,0,5,0,1,1,0,705,60,115,1
1,9,0,1,0,0,0,705,60,115,1
0,0,1,0,1,0,1,705,60,115,1
0,7,5,0,0,0,0,705,60,115,1
0,0,5,1,0,0,1,706,60,115,1
1,7,1,0,0,0,0,706,60,115,1
0,0,0,0,0,1,0,706,60,115,1
0,9,1,0,0,0,0,706,60,115,1
0,0,1,0,0,1,0,707,60,115,1
0,7,5,0,1,0,0,707,60,115,1
0,0,0,0,0,1,0,707,60,115,1
1,0,1,0,0,0,1,707,60,115,1
0,9,0,0,1,0,0,708,60,115,1
1,7,0,0,0,0,0,708,60,115,1
0,0,1,0,1,0,1,708,60,115,1
0,0,5,1,0,1,0,708,60,115,1
0,7,5,1,0,0,0,709,60,115,1
0,0,1,0,1,0,1,709,60,115,1
0,0,0,0,0,1,0,709,60,115,1
1,9,0,0,0,0,0,709,60,115,1
0,0,5,0,1,1,0,710,60,115,1
0,0,5,0,0,0,1,710,60,115,1
0,9,1,1,0,0,0,710,60,115,1
1,7,0,0,1,0,0,710,60,115,1
0,0,1,0,0,0,1,711,60,115,1
1,7,0,0,0,0,0,711,60,115,1
0,9,0,1,0,0,0,711,60,115,1
0,0,5,0,1,1,0,711,60,115,1
0,9,1,1,0,0,0,712,60,115,1
1,7,1,0,1,0,0,712,60,115,1
0,0,0,0,1,1,0,712,60,115,1
0,0,5,0,0,0,1,712,60,115,1
0,0,5,0,0,1,0,713,60,115,1
1,7,0,1,0,0,0,713,60,115,1
0,0,1,0,1,0,1,713,60,115,1
0,9,0,0,0,0,0,713,60,115,1
0,0,5,1,0,0,1,714,60,115,1
1,7,1,0,1,0,0,714,60,115,1
0,0,0,0,0,1,0,714,60,115,1
0,9,1,0,0,0,0,714,60,115,1
1,7,1,0,0,0,0,715,60,115,1
0,9,0,0,1,0,0,715,60,115,1
0,0,5,0,0,1,0,715,60,115,1
0,0,1,1,0,0,1,715,60,115,1
0,9,0,0,1,0,0,716,60,115,1
1,7,0,0,0,0,0,716,60,115,1
0,0,1,0,1,0,1,716,60,115,1
0,0,5,1,0,1,0,716,60,115,1
0,0,5,0,1,1,0,717,61,117,2
1,9,0,1,0,0,0,717,61,117,2
0,0,1,0,1,0,1,717,61,117,2
0,7,5,0,0,0,0,717,61,117,2
0,0,5,1,0,0,1,718,61,117,2
1,7,1,0,0,0,0,718,61,117,2
0,0,0,0,0,1,0,718,61,117,2
0,9,1,0,0,0,0,718,61,117,2
0,0,1,0,0,1,0,719,61,117,2
1,7,5,0,1,0,0,719,61,117,2
0,0,0,0,0,1,0,719,61,117,2
0,0,1,0,0,0,1,719,61,117,2
1,9,0,0,1,0,0,720,61,117,2
0,7,0,0,0,0,0,720,61,117,2
0,0,1,0,1,0,1,720,61,117,2
0,0,5,1,0,1,0,720,61,117,2
1,7,5,1,0,0,0,721,61,117,2
0,0,1,0,1,0,1,721,61,117,2
0,0,0,0,0,1,0,721,61,117,2
0,9,0,0,0,0,0,721,61,117,2
0,0,5,0,1,1,0,722,61,117,2
0,0,5,0,0,0,1,722,61,117,2
0,9,1,1,0,0,0,722,61,117,2
1,7,0,0,1,0,0,722,61,117,2
0,0,1,0,0,0,1,723,61,117,2
1,7,0,0,0,0,0,723,61,117,2
0,9,0,1,0,0,0,723,61,117,2
0,0,5,0,1,1,0,723,61,117,2
0,9,1,1,0,0,0,724,61,117,2
1,7,1,0,1,0,0,724,61,117,2
0,0,0,0,1,1,0,724,61,117,2
0,0,5,0,0,0,1,724,61,117,2
0,0,5,0,0,1,0,725,61,117,2
1,7,0,1,0,0,0,725,61,117,2
0,0,1,0,1,0,1,725,61,117,2
0,9,0,0,0,0,0,725,61,117,2
0,0,5,1,0,0,1,726,61,117,2
1,7,1,0,1,0,0,726,61,117,2
0,0,0,0,0,1,0,726,61,117,2
0,9,1,0,0,0,0,726,61,117,2
1,7,1,0,0,0,0,727,61,117,2
0,9,0,0,1,0,0,727,61,117,2
0,0,5,0,0,1,0,727,61,117,2
0,0,1,1,0,0,1,727,61,117,2
0,9,0,0,1,0,0,728,61,117,2
1,7,0,0,0,0,0,728,61,117,2
0,0,1,0,1,0,1,728,61,117,2
0,0,5,1,0,1,0,728,61,117,2
0,7,5,1,0,0,0,729,62,119,5
1,0,1,0,1,0,1,729,62,119,5
0,0,0,0,0,1,0,729,62,119,5
0,9,0,0,0,0,0,729,62,119,5
0,0,5,0,1,1,0,730,62,119,5
0,0,5,0,0,0,1,730,62,119,5
0,9,1,1,0,0,0,730,62,119,5
1,7,0,0,1,0,0,730,62,119,5
0,0,1,0,0,0,1,731,62,119,5
1,7,0,0,0,0,0,731,62,119,5
0,9,0,1,0,0,0,731,62,119,5
0,0,5,0,1,1,0,731,62,119,5
0,9,1,1,0,0,0,732,62,119,5
1,7,1,0,1,0,0,732,62,119,5
0,0,0,0,1,1,0,732,62,119,5
0,0,5,0,0,0,1,732,62,119,5
0,0,5,0,0,1,0,733,62,119,5
1,7,0,1,0,0,0,733,62,119,5
0,0,1,0,1,0,1,733,62,119,5
0,9,0,0,0,0,0,733,62,119,5
0,0,5,1,0,0,1,734,62,119,5
1,7,1,0,1,0,0,734,62,119,5
0,0,0,0,0,1,0,734,62,119,5
0,9,1,0,0,0,0,734,62,119,5
1,7,1,0,0,0,0,735,62,119,5
0,9,0,0,1,0,0,735,62,119,5
0,0,5,0,0,1,0,735,62,119,5
0,0,1,1,0,0,1,735,62,119,5
0,9,0,0,1,0,0,736,62,119,5
1,7,0,0,0,0,0,736,62,119,5
0,0,1,0,1,0,1,736,62,119,5
0,0,5,1,0,1,0,736,62,119,5
1,0,0,1,0,0,1,737,62,119,5
0,0,1,0,0,1,0,737,62,119,5
0,9,1,0,0,0,0,737,62,119,5
0,9,5,0,1,0,0,737,62,119,5
0,9,0,0,1,0,0,738,62,119,5
0,7,5,0,0,0,0,738,62,119,5
1,0,1,1,0,0,1,738,62,119,5
0,0,0,0,0,1,0,738,62,119,5
1,0,1,0,1,0,1,739,62,119,5
0,9,0,0,1,0,0,739,62,119,5
0,0,0,0,0,1,0,739,62,119,5
0,7,5,1,0,0,0,739,62,119,5
0,0,5,0,1,0,1,740,62,119,5
0,9,0,0,1,0,0,740,62,119,5
1,7,1,0,0,0,0,740,62,119,5
0,0,0,0,0,1,0,740,62,119,5
1,7,5,1,0,0,0,741,63,121,5
0,0,1,0,1,0,1,741,63,121,5
0,0,0,0,0,1,0,741,63,121,5
0,9,0,0,0,0,0,741,63,121,5
0,0,5,0,1,1,0,742,63,121,5
0,0,5,0,0,0,1,742,63,121,5
1,9,1,1,0,0,0,742,63,121,5
0,7,0,0,1,0,0,742,63,121,5
0,0,1,0,0,0,1,743,63,121,5
0,7,0,0,0,0,0,743,63,121,5
1,9,0,1,0,0,0,743,63,121,5
0,0,5,0,1,1,0,743,63,121,5
1,9,1,1,0,0,0,744,63,121,5
0,7,1,0,1,0,0,744,63,121,5
0,0,0,0,1,1,0,744,63,121,5
0,0,5,0,0,0,1,744,63,121,5
0,0,5,0,0,1,0,745,63,121,5
1,7,0,1,0,0,0,745,63,121,5
0,0,1,0,1,0,1,745,63,121,5
0,9,0,0,0,0,0,745,63,121,5
0,0,5,1,0,0,1,746,63,121,5
1,7,1,0,1,0,0,746,63,121,5
0,0,0,0,0,1,0,746,63,121,5
0,9,1,0,0,0,0,746,63,121,5
0,7,1,0,0,0,0,747,63,121,5
0,9,0,0,1,0,0,747,63,121,5
0,0,5,0,0,1,0,747,63,121,5
1,0,1,1,0,0,1,747,63,121,5
0,9,0,0,1,0,0,748,63,121,5
0,7,0,0,0,0,0,748,63,121,5
0,0,1,0,1,0,1,748,63,121,5
1,0,5,1,0,1,0,748,63,121,5
1,0,0,1,0,0,1,749,63,121,5
0,0,1,0,0,1,0,749,63,121,5
0,9,1,0,0,0,0,749,63,121,5
0,9,5,0,1,0,0,749,63,121,5
0,9,0,0,1,0,0,750,63,121,5
0,7,5,0,0,0,0,750,63,121,5
1,0,1,1,0,0,1,750,63,121,5
0,0,0,0,0,1,0,750,63,121,5
0,0,1,0,1,0,1,751,63,121,5
0,9,0,0,1,0,0,751,63,121,5
0,0,0,0,0,1,0,751,63,121,5
1,7,5,1,0,0,0,751,63,121,5
0,0,5,0,1,0,1,752,63,121,5
1,9,0,0,1,0,0,752,63,121,5
0,7,1,0,0,0,0,752,63,121,5
0,0,0,0,0,1,0,752,63,121,5
0,0,5,0,1,1,0,753,64,123,1
1,9,0,1,0,0,0,753,64,123,1
0,0,1,0,1,0,1,753,64,123,1
0,7,5,0,0,0,0,753,64,123,1
1,0,5,1,0,0,1,754,64,123,1
0,7,1,0,0,0,0,754,64,123,1
0,0,0,0,0,1,0,754,64,123,1
0,9,1,0,0,0,0,754,64,123,1
0,0,1,0,0,1,0,755,64,123,1
1,7,5,0,1,0,0,755,64,123,1
0,0,0,0,0,1,0,755,64,123,1
0,0,1,0,0,0,1,755,64,123,1
1,9,0,0,1,0,0,756,64,123,1
0,7,0,0,0,0,0,756,64,123,1
0,0,1,0,1,0,1,756,64,123,1
0,0,5,1,0,1,0,756,64,123,1
1,7,5,1,0,0,0,757,64,123,1
0,0,1,0,1,0,1,757,64,123,1
0,0,0,0,0,1,0,757,64,123,1
0,9,0,0,0,0,0,757,64,123,1
0,0,5,0,1,1,0,758,64,123,1
0,0,5,0,0,0,1,758,64,123,1
1,9,1,1,0,0,0,758,64,123,1
0,7,0,0,1,0,0,758,64,123,1
0,0,1,0,0,0,1,759,64,123,1
0,7,0,0,0,0,0,759,64,123,1
1,9,0,1,0,0,0,759,64,123,1
0,0,5,0,1,1,0,759,64,123,1
1,9,1,1,0,0,0,760,64,123,1
0,7,1,0,1,0,0,760,64,123,1
0,0,0,0,1,1,0,760,64,123,1
0,0,5,0,0,0,1,760,64,123,1
0,0,5,0,0,1,0,761,64,123,1
1,7,0,1,0,0,0,761,64,123,1
0,0,1,0,1,0,1,761,64,123,1
0,9,0,0,0,0,0,761,64,123,1
1,0,5,1,0,0,1,762,64,123,1
0,7,1,0,1,0,0,762,64,123,1
0,0,0,0,0,1,0,762,64,123,1
0,9,1,0,0,0,0,762,64,123,1
0,7,1,0,0,0,0,763,64,123,1
0,9,0,0,1,0,0,763,64,123,1
0,0,5,0,0,1,0,763,64,123,1
1,0,1,1,0,0,1,763,64,123,1
1,9,0,0,1,0,0,764,64,123,1
0,7,0,0,0,0,0,764,64,123,1
0,0,1,0,1,0,1,764,64,123,1
0,0,5,1,0,1,0,764,64,123,1
1,9,0,0,0,0,0,765,65,125,1
0,0,0,0,1,0,1,765,65,125,1
0,0,1,1,0,1,0,765,65,125,1
0,7,5,0,1,0,0,765,65,125,1
0,0,0,0,0,1,0,766,65,125,1
0,7,5,0,0,0,0,766,65,125,1
0,0,0,1,0,0,1,766,65,125,1
1,9,1,0,1,0,0,766,65,125,1
0,0,1,0,0,1,0,767,65,125,1
0,9,5,0,1,0,0,767,65,125,1
0,0,5,0,1,0,1,767,65,125,1
1,7,0,0,0,0,0,767,65,125,1
1,9,0,1,0,0,0,768,65,125,1
0,7,5,0,0,0,0,768,65,125,1
0,0,1,0,1,0,1,768,65,125,1
0,0,1,0,0,1,0,768,65,125,1
0,0,0,1,0,1,0,769,65,125,1
1,7,1,0,0,0,0,769,65,125,1
0,9,5,0,1,0,0,769,65,125,1
0,0,5,0,1,0,1,769,65,125,1
0,9,5,0,1,0,0,770,65,125,1
0,0,0,0,0,0,1,770,65,125,1
1,7,1,0,0,0,0,770,65,125,1
0,0,0,1,0,1,0,770,65,125,1
1,7,0,0,0,0,0,771,65,125,1
0,0,0,0,1,1,0,771,65,125,1
0,0,5,0,1,0,1,771,65,125,1
0,9,1,0,0,0,0,771,65,125,1
1,7,5,1,0,0,0,772,65,125,1
0,0,1,0,0,0,1,772,65,125,1
0,0,5,0,0,1,0,772,65,125,1
0,9,0,0,1,0,0,772,65,125,1
0,0,0,0,1,0,1,773,65,125,1
0,0,1,0,0,1,0,773,65,125,1
0,9,0,0,1,0,0,773,65,125,1
1,7,5,1,0,0,0,773,65,125,1
0,0,5,0,0,0,1,774,65,125,1
0,0,1,0,0,1,0,774,65,125,1
0,9,5,1,0,0,0,774,65,125,1
1,7,0,0,1,0,0,774,65,125,1
0,9,5,0,1,0,0,775,65,125,1
0,0,0,0,1,1,0,775,65,125,1
0,0,5,1,0,0,1,775,65,125,1
1,7,1,0,0,0,0,775,65,125,1
0,9,1,0,1,0,0,776,65,125,1
1,7,0,1,0,0,0,776,65,125,1
0,0,5,0,1,1,0,776,65,125,1
0,0,0,0,0,0,1,776,65,125,1
0,9,0,0,0,0,0,777,66,127,6
1,0,0,0,1,0,1,777,66,127,6
0,0,1,1,0,1,0,777,66,127,6
0,7,5,0,1,0,0,777,66,127,6
0,0,0,0,0,1,0,778,66,127,6
0,7,5,0,0,0,0,778,66,127,6
1,0,0,1,0,0,1,778,66,127,6
0,9,1,0,1,0,0,778,66,127,6
0,0,1,0,0,1,0,779,66,127,6
0,9,5,0,1,0,0,779,66,127,6
1,0,5,0,1,0,1,779,66,127,6
0,7,0,0,0,0,0,779,66,127,6
0,9,0,1,0,0,0,780,66,127,6
0,7,5,0,0,0,0,780,66,127,6
1,0,1,0,1,0,1,780,66,127,6
0,0,1,0,0,1,0,780,66,127,6
0,0,0,1,0,1,0,781,66,127,6
1,7,1,0,0,0,0,781,66,127,6
0,9,5,0,1,0,0,781,66,127,6
0,0,5,0,1,0,1,781,66,127,6
0,9,5,0,1,0,0,782,66,127,6
0,0,0,0,0,0,1,782,66,127,6
1,7,1,0,0,0,0,782,66,127,6
0,0,0,1,0,1,0,782,66,127,6
1,7,0,0,0,0,0,783,66,127,6
0,0,0,0,1,1,0,783,66,127,6
0,0,5,0,1,0,1,783,66,127,6
0,9,1,0,0,0,0,783,66,127,6
1,7,5,1,0,0,0,784,66,127,6
0,0,1,0,0,0,1,784,66,127,6
0,0,5,0,0,1,0,784,66,127,6
0,9,0,0,1,0,0,784,66,127,6
0,0,0,0,1,0,1,785,66,127,6
0,0,1,0,0,1,0,785,66,127,6
0,9,0,0,1,0,0,785,66,127,6
1,7,5,1,0,0,0,785,66,127,6
0,0,5,0,0,0,1,786,66,127,6
0,0,1,0,0,1,0,786,66,127,6
0,9,5,1,0,0,0,786,66,127,6
1,7,0,0,1,0,0,786,66,127,6
0,9,5,0,1,0,0,787,66,127,6
0,0,0,0,1,1,0,787,66,127,6
0,0,5,1,0,0,1,787,66,127,6
1,7,1,0,0,0,0,787,66,127,6
0,9,1,0,1,0,0,788,66,127,6
1,7,0,1,0,0,0,788,66,127,6
0,0,5,0,1,1,0,788,66,127,6
0,0,0,0,0,0,1,788,66,127,6
0,9,5,0,0,0,0,789,67,129,4
0,0,0,0,1,0,1,789,67,129,4
0,0,1,1,0,1,0,789,67,129,4
1,7,5,0,1,0,0,789,67,129,4
0,0,0,0,1,0,1,790,67,129,4
0,0,5,0,0,1,0,790,67,129,4
0,9,5,0,0,0,0,790,67,129,4
1,7,1,0,1,0,0,790,67,129,4
0,0,1,0,1,1,0,791,67,129,4
0,9,5,1,0,0,0,791,67,129,4
0,0,5,0,1,0,1,791,67,129,4
1,7,0,0,0,0,0,791,67,129,4
