choice,icca,occa,income,ich,och,id,alt,inc.room,inc.cooling,int.cooling
FALSE,21.11,2.6,70,11.06,2.12,245,hpc,0,70,1
FALSE,0,0,60,24.96,2.82,246,ec,0,0,0
TRUE,28.39,2.03,60,7.19,2.82,246,ecc,0,60,1
FALSE,0,0,60,6.21,2.99,246,er,60,0,0
FALSE,28.39,2.03,60,7.15,2.99,246,erc,60,60,1
FALSE,0,0,60,18.29,2.27,246,gc,0,0,0
FALSE,28.39,2.03,60,7.18,2.27,246,gcc,0,60,1
FALSE,28.39,2.03,60,7.79,1.35,246,hpc,0,60,1
FALSE,0,0,20,28.98,4.44,247,ec,0,0,0
FALSE,22.81,2.52,20,10.72,4.44,247,ecc,0,20,1
TRUE,0,0,20,9.98,3.98,247,er,20,0,0
FALSE,22.81,2.52,20,7.91,3.98,247,erc,20,20,1
FALSE,0,0,20,33.23,2.42,247,gc,0,0,0
FALSE,22.81,2.52,20,9.34,2.42,247,gcc,0,20,1
FALSE,22.81,2.52,20,12.24,1.54,247,hpc,0,20,1
FALSE,0,0,70,26.19,4.01,248,ec,0,0,0
FALSE,26.38,2.2,70,7.73,4.01,248,ecc,0,70,1
FALSE,0,0,70,9.46,4.17,248,er,70,0,0
FALSE,26.38,2.2,70,8.86,4.17,248,erc,70,70,1
FALSE,0,0,70,22.83,2.02,248,gc,0,0,0
TRUE,26.38,2.2,70,7.2,2.02,248,gcc,0,70,1
FALSE,26.38,2.2,70,12.55,1.64,248,hpc,0,70,1
FALSE,0,0,50,32.1,4.42,249,ec,0,0,0
FALSE,29.4,2.51,50,7.73,4.42,249,ecc,0,50,1
FALSE,0,0,50,7.27,3.77,249,er,50,0,0
FALSE,29.4,2.51,50,9.74,3.77,249,erc,50,50,1
FALSE,0,0,50,30.12,2.06,249,gc,0,0,0
TRUE,29.4,2.51,50,6.89,2.06,249,gcc,0,50,1
FALSE,29.4,2.51,50,11.81,1.25,249,hpc,0,50,1
FALSE,0,0,60,30.91,4.39,250,ec,0,0,0
FALSE,25.62,2.5,60,8.81,4.39,250,ecc,0,60,1
FALSE,0,0,60,6.98,4.24,250,er,60,0,0
FALSE,25.62,2.5,60,6.69,4.24,250,erc,60,60,1
FALSE,0,0,60,23.69,2.88,250,gc,0,0,0
TRUE,25.62,2.5,60,9.91,2.88,250,gcc,0,60,1
FALSE,25.62,2.5,60,8.17,1.63,250,hpc,0,60,1
